method,optim,dataset,dat_per_cls,corrupt_option,severity,Test Accuracy,Test NLL,Test Ece,OOD Accuracy,OOD NLL,OOD ECE,Test Accuracy ts,Test NLL ts,Test Ece ts,BMA Accuracy,BMA NLL,BMA ECE,BMA Accuracy ts,BMA NLL ts,BMA ECE ts,temperature,BMA OOD Accuracy,BMA OOD NLL,BMA OOD ECE
swag,sgd,cifar100,10,all,3,43.52,2.168017864227295,0.0473814356505871,4.43,4.291031360626221,0.0401303249852633,43.52,2.226893186569214,0.0937493496850133,43.51,2.161842913614912,0.0430094890290064,43.52,2.2283549754161696,0.0976585207452045,1.3608663082122805,4.428421052631578,4.291720938479359,0.0400337426526354
swag,sgd,cifar100,10,all,4,43.52,2.168017864227295,0.0473814356505871,4.296842105263158,4.31292200088501,0.0410653574189857,43.52,2.226893186569214,0.0937493496850133,43.51,2.161842913614912,0.0430094890290064,43.52,2.2283549754161696,0.0976585207452045,1.3608663082122805,4.301052631578947,4.313488664956325,0.040908261210623
swag,sgd,cifar100,10,all,5,43.52,2.168017864227295,0.0473814356505871,4.124210526315789,4.340519905090332,0.0414410368034714,43.52,2.226893186569214,0.0937493496850133,43.51,2.161842913614912,0.0430094890290064,43.52,2.2283549754161696,0.0976585207452045,1.3608663082122805,4.096315789473684,4.340937973461768,0.0415947594565615
swag,sgd,cifar100,10,all,1,45.5,2.112462520599365,0.0348488750964403,4.663684210526315,4.372276782989502,0.0378066497516867,45.5,2.1724538803100586,0.1025959404602647,45.61,2.101527869130165,0.0233712014957144,45.63,2.1698068337088525,0.1072677488343132,1.337066411972046,4.633157894736842,4.372529262936651,0.0365607145157783
swag,sgd,cifar100,10,all,2,45.5,2.112462520599365,0.0348488750964403,4.539473684210527,4.385473728179932,0.0378308331057037,45.5,2.1724538803100586,0.1025959404602647,45.61,2.101527869130165,0.0233712014957144,45.63,2.1698068337088525,0.1072677488343132,1.337066411972046,4.517368421052632,4.38558032164814,0.0365178651104403
swag,sgd,cifar100,10,all,3,45.5,2.112462520599365,0.0348488750964403,4.597368421052631,4.380138397216797,0.0392248100123123,45.5,2.1724538803100586,0.1025959404602647,45.61,2.101527869130165,0.0233712014957144,45.63,2.1698068337088525,0.1072677488343132,1.337066411972046,4.561052631578948,4.380207503272865,0.0379947819994533
swag,sgd,cifar100,10,all,4,45.5,2.112462520599365,0.0348488750964403,4.474736842105263,4.393226623535156,0.0406205817041428,45.5,2.1724538803100586,0.1025959404602647,45.61,2.101527869130165,0.0233712014957144,45.63,2.1698068337088525,0.1072677488343132,1.337066411972046,4.444736842105264,4.3930760844237176,0.0392959399774579
swag,sgd,cifar100,10,all,5,45.5,2.112462520599365,0.0348488750964403,4.275263157894737,4.413797378540039,0.0424628967742386,45.5,2.1724538803100586,0.1025959404602647,45.61,2.101527869130165,0.0233712014957144,45.63,2.1698068337088525,0.1072677488343132,1.337066411972046,4.227368421052632,4.413309267036703,0.0412899528454938
swag,sgd,cifar100,10,all,1,43.39,2.2314605712890625,0.0428242409288883,4.890526315789474,4.285766124725342,0.0228337028190493,43.39,2.277897834777832,0.0956826742276549,43.3,2.2178134479331635,0.0371774302466896,43.4,2.2771876039971675,0.100796238983371,1.344305157661438,4.825263157894737,4.289653532043831,0.0230669793261277
swag,sgd,cifar100,10,all,2,43.39,2.2314605712890625,0.0428242409288883,4.79,4.3056230545043945,0.0234376385960139,43.39,2.277897834777832,0.0956826742276549,43.3,2.2178134479331635,0.0371774302466896,43.4,2.2771876039971675,0.100796238983371,1.344305157661438,4.725263157894736,4.309068192710042,0.0236997110090327
swag,sgd,cifar100,10,all,3,43.39,2.2314605712890625,0.0428242409288883,4.812631578947368,4.301450729370117,0.0244675441733708,43.39,2.277897834777832,0.0956826742276549,43.3,2.2178134479331635,0.0371774302466896,43.4,2.2771876039971675,0.100796238983371,1.344305157661438,4.745789473684211,4.304776704947057,0.0247568965043323
swag,sgd,cifar100,10,all,4,43.39,2.2314605712890625,0.0428242409288883,4.726842105263158,4.31757926940918,0.025105849226721,43.39,2.277897834777832,0.0956826742276549,43.3,2.2178134479331635,0.0371774302466896,43.4,2.2771876039971675,0.100796238983371,1.344305157661438,4.67,4.320436321935961,0.0252868722778316
swag,sgd,cifar100,10,all,5,43.39,2.2314605712890625,0.0428242409288883,4.552631578947368,4.342684268951416,0.0265189927333671,43.39,2.277897834777832,0.0956826742276549,43.3,2.2178134479331635,0.0371774302466896,43.4,2.2771876039971675,0.100796238983371,1.344305157661438,4.494736842105263,4.345048952863061,0.0267020516105997
vi,sgd,cifar100,10,all,1,43.89,2.1230670433959773,0.0183457929883152,3.691052631578948,4.34951326055421,0.0595422297198423,43.89,2.1230670433959773,0.0183457929883152,43.89,2.131897206045289,0.0497891312457254,43.61,2.228720185131962,0.1276587502931618,1.2550264596939087,3.599473684210526,4.3534228897354135,0.0594450599021931
swag,sam,cifar100,10,all,1,45.59,2.086697578430176,0.0554852322399616,5.316842105263158,4.275979518890381,0.0136367571248819,45.59,2.149710178375244,0.1138055945917964,45.6,2.0876631202232527,0.0598133864580591,45.6,2.1524912458161385,0.1174482060934969,1.13550865650177,5.263157894736842,4.276576322995033,0.0134763178082676
vi,sgd,cifar100,10,all,2,43.89,2.1230670433959773,0.0183457929883152,3.6678947368421055,4.365164528840148,0.0595633342446563,43.89,2.1230670433959773,0.0183457929883152,43.89,2.131897206045289,0.0497891312457254,43.61,2.228720185131962,0.1276587502931618,1.2550264596939087,3.594736842105263,4.368731051439818,0.0591821410491335
swag,sam,cifar100,10,all,2,45.59,2.086697578430176,0.0554852322399616,5.155263157894737,4.288717746734619,0.0116261224593378,45.59,2.149710178375244,0.1138055945917964,45.6,2.0876631202232527,0.0598133864580591,45.6,2.1524912458161385,0.1174482060934969,1.13550865650177,5.110526315789474,4.2892771698433885,0.0116736151371141
vi,sgd,cifar100,10,all,3,43.89,2.1230670433959773,0.0183457929883152,3.7857894736842095,4.353131571389285,0.0540966839135183,43.89,2.1230670433959773,0.0183457929883152,43.89,2.131897206045289,0.0497891312457254,43.61,2.228720185131962,0.1276587502931618,1.2550264596939087,3.706315789473684,4.3576062688908905,0.0538763207325458
swag,sam,cifar100,10,all,3,45.59,2.086697578430176,0.0554852322399616,5.237894736842105,4.2803053855896,0.0119930767017955,45.59,2.149710178375244,0.1138055945917964,45.6,2.0876631202232527,0.0598133864580591,45.6,2.1524912458161385,0.1174482060934969,1.13550865650177,5.207368421052632,4.280845879343572,0.0116871877491599
